hsa:100288287	KRTAP22-2
hsa:100288323	KRTAP21-3
hsa:100288332	NPIP
hsa:100288332	NPIPA5
hsa:100288413	envMER34
hsa:100288413	ERVMER34-1
hsa:100288413	HEMO
hsa:100288485	HN7
hsa:100288485	MTRNR2L7
hsa:100288520	USP17L15
hsa:100288562	putative exonuclease GOR
hsa:100288687	DUX4
hsa:100288687	DUX4L
hsa:100288695	LIMS3L
hsa:100288695	LIMS4
hsa:100288797	TMEM239
hsa:100288801	FRG2C
hsa:100288814	CLDN34
hsa:100288966	A26B3
hsa:100288966	ANKRD21
hsa:100288966	POTE
hsa:100288966	POTED
hsa:100289087	CT78
hsa:100289087	TSPY
hsa:100289087	TSPY1
hsa:100289087	TSPY10
hsa:100289087	TSPY3
hsa:100289187	GS1-259H13.2
hsa:100289187	TMEM225B
hsa:100289279	CNTNAP3C
hsa:100289462	DEFB4B
hsa:100289462	DEFB4P
hsa:100289561	uncharacterized LOC100289561
hsa:100289635	ZNF605
hsa:100289678	ZNF783
hsa:100293516	ZNF587B
hsa:100293534	C4B_2
hsa:1003	7B4
hsa:1003	CD144
hsa:1003	CDH5
hsa:100302111	hsa-mir-1184
hsa:100302111	hsa-mir-1184-1
hsa:100302111	MIR1184
hsa:100302111	MIR1184-1
hsa:100302111	MIRN1184
hsa:100302112	hsa-mir-1284
hsa:100302112	MIR1284
hsa:100302112	mir-1284
hsa:100302112	MIRN1284
hsa:100302113	hsa-mir-1200
hsa:100302113	MIR1200
